# Tetrahedron method
        3.0600055809        0.0084750983        0.0084750983        0.0104460696        0.0104409317        0.0432035259        0.0638489187        0.0432189267        0.0432189267        0.0638489187        0.0432035259
        3.1834919058        0.0103336782        0.0103336782        0.0119681252        0.0119665349        0.0498219123        0.0811851549        0.0498651013        0.0498651013        0.0811851549        0.0498219123
        3.3069782307        0.0140120019        0.0140120019        0.0143837720        0.0144209629        0.0588342033        0.1171312573        0.0588430064        0.0588430064        0.1171312573        0.0588342033
        3.4304645556        0.0157309352        0.0157309352        0.0151776277        0.0151643551        0.0655308950        0.1337723605        0.0656135000        0.0656135000        0.1337723605        0.0655308950
        3.5539508804        0.0183724119        0.0183724119        0.0163984490        0.0164358351        0.0748477472        0.1616093660        0.0749773231        0.0749773231        0.1616093660        0.0748477472
        3.6774372053        0.0258979427        0.0258979427        0.0192191065        0.0192683352        0.0925512521        0.2405972701        0.0927158441        0.0927158441        0.2405972701        0.0925512521
        3.8009235302        0.0318975881        0.0318975881        0.0199267808        0.0199811091        0.1224034261        0.2726170399        0.1225675694        0.1225675694        0.2726170399        0.1224034261
        3.9244098551        0.0394929290        0.0394929290        0.0215199940        0.0216223791        0.1560494905        0.3253353165        0.1562670878        0.1562670878        0.3253353165        0.1560494905
        4.0478961800        0.0403325694        0.0403325694        0.0220396089        0.0222216161        0.1703244029        0.3334589380        0.1706849088        0.1706849088        0.3334589380        0.1703244029
        4.1713825049        0.0446460342        0.0446460342        0.0220755037        0.0220017990        0.2127378329        0.3321443917        0.2126411211        0.2126411211        0.3321443917        0.2127378329
        4.2948688298        0.0610466164        0.0610466164        0.0231920438        0.0231206740        0.2965970938        0.3821946279        0.2964702034        0.2964702034        0.3821946279        0.2965970938
        4.4183551547        0.0654950345        0.0654950345        0.0218530577        0.0218601005        0.3080196588        0.3728375948        0.3076799030        0.3076799030        0.3728375948        0.3080196588
        4.5418414796        0.0573358493        0.0573358493        0.0198774834        0.0199010013        0.2766307772        0.3077577125        0.2767845401        0.2767845401        0.3077577125        0.2766307772
        4.6653278044        0.0365495168        0.0365495168        0.0185807411        0.0186597039        0.1908293225        0.2241820102        0.1912662845        0.1912662845        0.2241820102        0.1908293225
        4.7888141293        0.0298994093        0.0298994093        0.0184224520        0.0183847297        0.1660563937        0.2057518172        0.1660398251        0.1660398251        0.2057518172        0.1660563937
        4.9123004542        0.0211580146        0.0211580146        0.0177631229        0.0177347279        0.1444645164        0.1280663412        0.1438504654        0.1438504654        0.1280663412        0.1444645164
        5.0357867791        0.0244808378        0.0244808378        0.0193614109        0.0193494178        0.1781905959        0.1393052037        0.1786839857        0.1786839857        0.1393052037        0.1781905959
        5.1592731040        0.0337224881        0.0337224881        0.0226681544        0.0225569745        0.2925322936        0.1659791956        0.2919709521        0.2919709521        0.1659791956        0.2925322936
        5.2827594289        0.0349831883        0.0349831883        0.0236619847        0.0236404568        0.3824821450        0.1754714773        0.3821616605        0.3821616605        0.1754714773        0.3824821450
        5.4062457538        0.0337413760        0.0337413760        0.0274713134        0.0274484404        0.5288449999        0.1994538050        0.5313034333        0.5313034333        0.1994538050        0.5288449999
        5.5297320787        0.0287425968        0.0287425968        0.0275758681        0.0276107712        0.4151377905        0.2179120162        0.4172773116        0.4172773116        0.2179120162        0.4151377905
        5.6532184036        0.0270922575        0.0270922575        0.0288519494        0.0288675984        0.3525759508        0.2230692027        0.3506704603        0.3506704603        0.2230692027        0.3525759508
        5.7767047285        0.0274398682        0.0274398682        0.0318305769        0.0318485672        0.3406238506        0.2337501691        0.3400225926        0.3400225926        0.2337501691        0.3406238506
        5.9001910533        0.0273247543        0.0273247543        0.0341393270        0.0341495994        0.3661138049        0.2527553623        0.3665446218        0.3665446218        0.2527553623        0.3661138049
        6.0236773782        0.0363242593        0.0363242593        0.0673316625        0.0674132475        0.5515507634        0.3238828607        0.5506928266        0.5506928266        0.3238828607        0.5515507634
        6.1471637031        0.0303500757        0.0303500757        0.0519368596        0.0519102227        0.5128192830        0.3965086049        0.5125755817        0.5125755817        0.3965086049        0.5128192830
        6.2706500280        0.0354797123        0.0354797123        0.0536752825        0.0536276559        0.6255523808        0.4964535001        0.6251604189        0.6251604189        0.4964535001        0.6255523808
